0.62784	0
2.87331	536
3.94227	1072
5.17171	1608
5.69059	2144
6.27875	2680
6.61267	3216
6.95603	3752
7.53123	4288
7.77843	4824
7.88963	5360
8.36515	5896
8.53123	6432
8.80675	6968
9.03123	7504
9.12563	8040
9.22003	8576
9.63331	9112
10.105	9648
10.2239	10184
10.4711	10720
10.8693	11256
13.9788	5092
14.1882	5148
14.4676	5203
14.7148	5258
15.0109	5312
15.6978	5366
17.7466	2144
17.9088	2278
18.3295	2404
19.1218	2523
19.369	2636
19.7631	2744
20.4648	2848
20.8893	2948
21.0082	3045
21.8194	3139
22.2872	3230
22.4061	3318
23.0872	3404
23.3344	3488
23.674	3570
23.9212	3650
24.3628	3728
24.7834	3805
24.9456	3880
25.4212	3954
25.6268	4026
25.874	4097
26.2212	4167
26.4684	4235
26.8551	4302
27.1023	4368
27.3344	4433
27.5005	4497
27.7327	4560
28.1421	4623
28.5666	4685
28.7327	4746
28.9799	4806
29.2516	4865
29.3704	4924
29.6176	4982
29.9648	5039
30.212	5096
30.3781	5152
30.6725	5207
30.7442	5262
31.2047	5316
31.4519	5370
31.7274	5423
31.8935	5475
32.1407	5527
32.2596	5578
32.6256	5629
32.8144	5680
33.1448	5730
33.2864	5780
33.4752	5829
33.664	5878
33.9	5926
34.2304	5974
34.372	6022
34.5608	6069
34.7496	6116
34.9384	6162
35.2328	6208
35.3632	6254
35.552	6299
35.7408	6344
35.9296	6389
36.1184	6433
36.496	6477
36.6376	6521
36.8264	6565
37.0152	6608
37.1568	6651
37.3456	6694
37.7704	6736
37.912	6778
38.1008	6820
38.2896	6862
38.4312	6903
38.62	6944
38.9976	6985
39.1864	7026
39.3752	7066
39.564	7106
39.7056	7146
39.8944	7186
40.1416	7225
40.272	7264
40.4608	7303
40.6496	7342
40.8384	7381
41.1216	7419
41.216	7457
41.5464	7495
41.7352	7533
41.8768	7571
42.0656	7608
42.3488	7645
42.4432	7682
42.7376	7719
42.8208	7756
42.9624	7793
43.104	7829
43.2928	7865
43.576	7901
43.6704	7937
43.9648	7973
44.048	8009
44.1896	8044
44.3312	8079
44.52	8114
44.8032	8149
44.8976	8184
45.1808	8219
45.2752	8253
45.3696	8287
45.464	8321
45.5584	8355
45.7944	8389
45.8888	8423
46.136	8457
46.2664	8490
46.408	8523
46.5024	8556
46.5968	8589
46.6912	8622
46.9272	8655
47.0216	8688
47.352	8721
47.4464	8753
47.5408	8785
47.6352	8817
47.7296	8849
47.824	8881
47.9184	8913
48.0128	8945
48.296	8977
48.3904	9009
48.4848	9040
48.5792	9071
48.6736	9102
48.768	9133
48.8624	9164
48.9568	9195
49.24	9226
49.3816	9257
49.476	9288
49.5704	9318
49.6648	9348
49.7592	9378
49.8536	9408
49.948	9438
50.184	9468
50.3256	9498
50.42	9528
50.5616	9558
50.656	9588
50.7504	9617
50.8448	9646
50.9392	9675
51.128	9704
51.3168	9733
51.4584	9762
51.5528	9791
51.6472	9820
51.7888	9849
51.8832	9878
51.9068	9907
