0.62784	0
2.71155	536
3.56051	1072
4.40947	1608
4.70387	2144
5.25843	2680
5.45843	3216
5.75283	3752
6.10739	4288
6.29619	4824
6.48499	5360
6.67379	5896
6.95635	6432
7.14515	6968
7.33395	7504
7.52275	8040
7.71155	8576
7.90035	9112
8.08915	9648
8.27795	10184
8.46675	10720
8.74995	11256
8.98595	11792
9.17667	12328
9.41459	12864
13.1868	5896
13.47	5944
13.6588	5992
13.942	6039
14.178	6086
14.3196	6133
14.5084	6179
14.65	6225
14.8388	6271
14.9332	6316
15.0741	6361
15.2668	6406
15.4084	6450
15.5972	6494
15.7388	6538
15.8332	6581
16.0213	6624
16.1629	6667
16.3045	6710
16.4461	6752
16.5405	6794
16.6821	6836
16.8237	6878
17.0125	6919
17.1541	6960
17.2957	7001
17.3901	7042
17.5317	7082
17.6733	7122
17.8621	7162
18.0037	7202
18.1453	7241
18.2397	7280
18.3341	7319
18.5229	7358
18.6645	7397
18.8533	7435
19.0421	7473
19.1365	7511
19.2309	7549
19.3725	7587
19.5141	7624
19.7029	7661
19.8917	7698
19.9861	7735
20.1277	7772
20.2221	7808
20.3637	7844
20.5053	7880
20.6941	7916
20.9301	7952
21.0245	7988
21.1189	8023
21.2133	8058
21.4021	8093
21.5437	8128
21.7325	8163
21.9213	8198
22.0157	8233
22.1573	8267
22.2517	8301
22.3933	8335
22.5349	8369
22.7237	8403
22.9597	8437
23.0541	8471
23.1957	8504
23.2901	8537
23.4317	8570
23.6205	8603
23.7621	8636
23.9981	8669
24.0925	8702
24.2813	8735
24.3757	8767
24.4701	8799
24.6589	8831
24.7533	8863
24.9421	8895
25.1781	8927
25.3197	8959
25.4613	8991
25.5557	9022
25.6973	9053
25.8861	9084
25.9805	9115
26.1693	9146
26.3581	9177
26.5469	9208
26.6413	9239
26.7829	9270
26.9245	9300
27.0661	9330
27.2077	9360
27.3493	9390
27.5381	9420
27.7741	9450
27.8685	9480
28.0101	9510
28.1989	9540
28.2933	9570
28.4821	9600
28.5765	9629
28.7653	9658
29.0013	9687
29.0957	9716
29.2373	9745
29.4261	9774
29.5205	9803
29.7565	9832
29.8509	9861
30.0397	9890
30.2757	9919
30.4645	9947
30.5589	9975
30.7477	10003
30.8421	10031
31.0309	10059
31.2197	10087
31.3141	10115
31.5973	10143
31.7861	10171
31.9768	10199
32.0712	10227
34.3821	4556
34.5709	4619
34.8181	4681
35.1845	4742
35.3261	4802
35.4677	4861
35.7621	4920
35.9981	4978
36.2229	5035
36.3645	5092
36.4589	5148
36.7533	5203
36.9893	5258
37.2141	5312
37.4029	5366
37.5445	5419
37.7917	5472
38.0277	5524
38.2525	5576
38.3941	5627
38.5829	5678
38.6773	5728
39.1133	5778
39.3381	5827
39.4797	5876
39.6685	5924
39.7629	5972
40.0573	6020
40.4709	6067
40.6125	6114
40.8013	6160
40.8957	6206
41.0373	6252
41.4733	6297
41.7453	6342
41.8869	6387
42.0757	6431
42.1701	6475
42.3117	6519
42.8893	6563
43.0197	6606
43.2085	6649
43.3973	6692
43.4917	6734
43.7277	6776
43.9749	6818
44.2469	6860
44.4357	6901
44.6245	6942
44.7189	6983
44.9549	7024
45.2021	7064
45.4381	7104
45.5213	7144
45.7101	7184
45.8989	7223
46.0405	7262
46.1821	7301
46.4293	7340
46.6653	7379
46.7485	7417
46.9373	7455
47.1261	7493
47.3149	7531
47.5037	7569
47.7397	7606
47.8341	7643
47.9285	7680
48.0229	7717
48.1645	7754
48.3533	7791
48.5421	7827
48.8253	7863
48.9197	7899
49.0141	7935
49.1085	7971
49.2501	8007
49.4389	8042
49.6277	8077
49.8165	8112
49.9581	8147
50.0525	8182
50.1469	8217
50.2885	8251
50.4301	8285
50.6189	8319
50.8077	8353
50.9493	8387
51.0909	8421
51.1853	8455
51.2797	8488
51.4685	8521
51.6872	8554
51.7816	8587
51.876	8620
51.9704	8653
52.0648	8686
52.1592	8719
52.2536	8751
52.4418	8783
52.5362	8815
52.6306	8847
52.725	8879
52.8194	8911
52.9138	8943
53.0082	8975
53.1026	9007
53.1349	9038
